Symbol,Name,MarketCap,Sector,Industry
NIO,NIO Inc.,3410531236.0,Capital Goods,Auto Manufacturing
NIU,Niu Technologies,191778442.4,Capital Goods,Auto Manufacturing
NJR,NewJersey Resources Corporation,2991366572.0,Public Utilities,Oil/Gas Transmission
NK,"NantKwest, Inc.",350600053.2,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NKE,"Nike, Inc.",136688000000.0,Consumer Non-Durables,Shoe Manufacturing
NKSH,"National Bankshares, Inc.",172687564.1,Finance,Major Banks
NKTR,Nektar Therapeutics,3570674166.0,Health Care,Major Pharmaceuticals
NL,"NL Industries, Inc.",129690252.4,Basic Industries,Major Chemicals
NLOK,NortonLifeLock Inc.,12013687522.0,Technology,Computer Software: Prepackaged Software
NLS,"Nautilus Group, Inc. (The)",137887363.4,Consumer Non-Durables,Recreational Products/Toys
NLSN,Nielsen N.V.,4552190245.0,Miscellaneous,Business Services
NLTX,"Neoleukin Therapeutics, Inc.",515351538.8,Health Care,Major Pharmaceuticals
NLY,Annaly Capital Management Inc,8325069996.0,Consumer Services,Real Estate Investment Trusts
NM,Navios Maritime Holdings Inc.,28561546.38,Transportation,Marine Transportation
NMCI,Navios Maritime Containers L.P.,30097776.38,Transportation,Marine Transportation
NMIH,NMI Holdings Inc,737635099.3,Finance,Property-Casualty Insurers
NMK^B,"Niagara Mohawk Holdings, Inc.",0.0,Public Utilities,Natural Gas Distribution
NMK^C,"Niagara Mohawk Holdings, Inc.",0.0,Public Utilities,Natural Gas Distribution
NMM,Navios Maritime Partners LP,78671781.64,Transportation,Marine Transportation
NMR,Nomura Holdings Inc ADR,11669519973.0,Finance,Investment Bankers/Brokers/Service
NMRD,Nemaura Medical Inc.,105333938.4,Health Care,Medical/Dental Instruments
NMRK,"Newmark Group, Inc.",631522043.1,Finance,Real Estate
NNA,Navios Maritime Acquisition Corporation,85240109.67,Transportation,Marine Transportation
NNBR,"NN, Inc.",103068874.9,Capital Goods,Metal Fabrications
NNDM,Nano Dimension Ltd.,2348381.44,Technology,Electrical Products
NNI,"Nelnet, Inc.",1710121623.0,Finance,Finance: Consumer Services
NNN,National Retail Properties,5160607799.0,Consumer Services,Real Estate Investment Trusts
NNVC,"NanoViricides, Inc.",42521667.44,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NOA,North American Construction Group Ltd.,143315111.2,Energy,Oilfield Services/Equipment
NOAH,Noah Holdings Ltd.,1489834129.0,Finance,Investment Managers
NOC,Northrop Grumman Corporation,57533804756.0,Capital Goods,Industrial Machinery/Components
NODK,"NI Holdings, Inc.",270298823.6,Finance,Property-Casualty Insurers
NOG,"Northern Oil and Gas, Inc.",273049125.2,Energy,Oil & Gas Production
NOK,Nokia Corporation,19329122640.0,Technology,Radio And Television Broadcasting And Communications Equipment
NOMD,Nomad Foods Limited,4139211091.0,Consumer Non-Durables,Packaged Foods
NOV,"National Oilwell Varco, Inc.",4464561936.0,Energy,Metal Fabrications
NOVA,Sunnova Energy International Inc.,934369809.4,Public Utilities,Power Generation
NOVN,"Novan, Inc.",27281503.08,Health Care,Major Pharmaceuticals
NOVT,Novanta Inc.,2805541040.0,Miscellaneous,Industrial Machinery/Components
NOW,"ServiceNow, Inc.",57406908000.0,Technology,Computer Software: Prepackaged Software
NP,"Neenah, Inc.",735432046.8,Basic Industries,Paper
NPA,New Providence Acquisition Corp.,282900000.0,Finance,Business Services
NPAUU,New Providence Acquisition Corp.,0.0,Finance,Business Services
NPAWW,New Providence Acquisition Corp.,0.0,Finance,Business Services
NPK,"National Presto Industries, Inc.",623043998.5,Capital Goods,Ordnance And Accessories
NPO,EnPro Industries,812808769.5,Basic Industries,Metal Fabrications
NPTN,NeoPhotonics Corporation,408546818.4,Technology,Semiconductors
NR,"Newpark Resources, Inc.",91695598.92,Energy,Metal Fabrications
NRBO,"NeuroBo Pharmaceuticals, Inc.",200669529.6,Health Care,Major Pharmaceuticals
NRC,National Research Corporation,1289090515.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NREF,"NexPoint Real Estate Finance, Inc.",55100000.0,Consumer Services,Real Estate Investment Trusts
NRG,"NRG Energy, Inc.",7774312271.0,Public Utilities,Electric Utilities: Central
NRIM,Northrim BanCorp Inc,139540406.4,Finance,Savings Institutions
NRP,Natural Resource Partners LP,173250741.9,Energy,Coal Mining
NRT,North European Oil Royality Trust,26744616.9,Energy,Oil & Gas Production
NRUC,National Rural Utilities Cooperative Finance Corporation,0.0,Finance,Diversified Financial Services
NRZ,New Residential Investment Corp.,2086070136.0,Consumer Services,Real Estate Investment Trusts
NS,Nustar Energy L.P.,1010999707.0,Energy,Natural Gas Distribution
NSA,National Storage Affiliates Trust,1855782343.0,Consumer Services,Real Estate Investment Trusts
NSC,Norfolk Southern Corporation,39516972870.0,Transportation,Railroads
NSCO,"Nesco Holdings, Inc.",115229672.1,Technology,Diversified Commercial Services
NSEC,"National Security Group, Inc.",39098975.1,Finance,Life Insurance
NSIT,"Insight Enterprises, Inc.",1724312705.0,Consumer Services,Catalog/Specialty Distribution
NSP,"Insperity, Inc.",1568133751.0,Technology,Professional Services
NSPR,InspireMD Inc.,3400403.767,Health Care,Medical/Dental Instruments
NSSC,"NAPCO Security Technologies, Inc.",305460517.1,Capital Goods,Telecommunications Equipment
NSTG,"NanoString Technologies, Inc.",1053764699.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NSYS,Nortech Systems Incorporated,10208866.56,Capital Goods,Industrial Machinery/Components
NTAP,"NetApp, Inc.",9057199338.0,Technology,Electronic Components
NTB,Bank of N.T. Butterfield & Son Limited (The),1019716796.0,Finance,Commercial Banks
NTCT,"NetScout Systems, Inc.",1884785240.0,Technology,EDP Services
NTEC,Intec Pharma Ltd.,12623604.11,Health Care,Major Pharmaceuticals
NTES,"NetEase, Inc.",25449245317.0,Miscellaneous,Business Services
NTGN,"Neon Therapeutics, Inc.",71751305.44,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NTGR,"NETGEAR, Inc.",734288170.1,Public Utilities,Telecommunications Equipment
NTIC,Northern Technologies International Corporation,63680652.0,Capital Goods,Industrial Specialties
NTIP,"Network-1 Technologies, Inc.",54795053.04,Miscellaneous,Multi-Sector Companies
NTLA,"Intellia Therapeutics, Inc.",723269991.9,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NTN,"NTN Buzztime, Inc.",3351955.6,Consumer Services,Broadcasting
NTNX,"Nutanix, Inc.",3279911509.0,Technology,Computer Software: Prepackaged Software
NTP,Nam Tai Property Inc.,191886705.5,Finance,Real Estate
NTR,Nutrien Ltd.,20366459872.0,Basic Industries,Agricultural Chemicals
NTRA,"Natera, Inc.",2751419097.0,Health Care,Medical Specialities
NTRP,"Neurotrope, Inc.",23697993.6,Health Care,Major Pharmaceuticals
NTRS,Northern Trust Corporation,16601137783.0,Finance,Major Banks
NTRSO,Northern Trust Corporation,0.0,Finance,Major Banks
NTUS,Natus Medical Incorporated,815112272.4,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NTWK,NetSol Technologies Inc.,28559943.09,Technology,Computer Software: Prepackaged Software
NTZ,"Natuzzi, S.p.A.",5989952.514,Consumer Durables,Home Furnishings
NUAN,"Nuance Communications, Inc.",5366377431.0,Technology,Computer Software: Prepackaged Software
NUE,Nucor Corporation,11000334718.0,Basic Industries,Steel/Iron Ore
NURO,"NeuroMetrix, Inc.",4385716.48,Health Care,Medical/Dental Instruments
NUROW,"NeuroMetrix, Inc.",0.0,Health Care,Medical/Dental Instruments
NUS,"Nu Skin Enterprises, Inc.",1258543043.0,Health Care,Other Pharmaceuticals
NUVA,"NuVasive, Inc.",2910167791.0,Health Care,Medical/Dental Instruments
NVAX,"Novavax, Inc.",1226386416.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVCN,Neovasc Inc.,26942631.98,Health Care,Medical/Dental Instruments
NVCR,NovoCure Limited,7414253251.0,Health Care,Medical/Dental Instruments
NVDA,NVIDIA Corporation,175675000000.0,Technology,Semiconductors
NVEC,NVE Corporation,247146510.0,Technology,Semiconductors
NVEE,"NV5 Global, Inc.",536118382.8,Consumer Services,Other Consumer Services
NVFY,"Nova Lifestyle, Inc",5812199.4,Consumer Durables,Home Furnishings
NVGS,Navigator Holdings Ltd.,317653604.4,Transportation,Marine Transportation
NVIV,InVivo Therapeutics Holdings Corp.,2290039.52,Health Care,Medical/Dental Instruments
NVMI,Nova Measuring Instruments Ltd.,1028339395.0,Capital Goods,Electronic Components
NVO,Novo Nordisk A/S,150330000000.0,Health Care,Major Pharmaceuticals
NVR,"NVR, Inc.",10499319320.0,Capital Goods,Homebuilding
NVRO,Nevro Corp.,3958513195.0,Health Care,Medical/Dental Instruments
NVS,Novartis AG,203352000000.0,Health Care,Major Pharmaceuticals
NVST,Envista Holdings Corporation,2762076625.0,Health Care,Medical/Dental Instruments
NVT,nVent Electric plc,2934704337.0,Technology,Industrial Machinery/Components
NVTA,Invitae Corporation,1916054600.0,Health Care,Medical Specialities
NVUS,"Novus Therapeutics, Inc.",7358252.44,Health Care,Major Pharmaceuticals
NWBI,"Northwest Bancshares, Inc.",1091798468.0,Finance,Major Banks
NWE,NorthWestern Corporation,2943853545.0,Public Utilities,Power Generation
NWFL,Norwood Financial Corp.,139968703.7,Finance,Major Banks
NWGI,"Newgioco Group, Inc.",35570248.48,Technology,Computer Software: Prepackaged Software
NWHM,New Home Company Inc. (The),37581332.03,Capital Goods,Homebuilding
NWL,Newell Brands Inc.,5725107311.0,Consumer Non-Durables,Plastic Products
NWLI,"National Western Life Group, Inc.",669282201.4,Finance,Life Insurance
NWN,Northwest Natural Holding Company,1871718091.0,Public Utilities,Oil/Gas Transmission
NWPX,Northwest Pipe Company,228852473.0,Basic Industries,Steel/Iron Ore
NWS,News Corporation,5306160835.0,Consumer Services,Newspapers/Magazines
NWSA,News Corporation,5159094293.0,Consumer Services,Newspapers/Magazines
NX,Quanex Building Products Corporation,341670500.8,Capital Goods,Metal Fabrications
NXE,Nexgen Energy Ltd.,450313213.8,Basic Industries,Precious Metals
NXGN,"NextGen Healthcare, Inc.",713515694.5,Technology,EDP Services
NXPI,NXP Semiconductors N.V.,24189396931.0,Technology,Semiconductors
NXRT,"NexPoint Residential Trust, Inc.",704524413.1,Consumer Services,Real Estate Investment Trusts
NXST,"Nexstar Media Group, Inc.",2831829559.0,Consumer Services,Broadcasting
NXTC,"NextCure, Inc.",1012625063.0,Health Care,Major Pharmaceuticals
NXTD,NXT-ID Inc.,11224444.98,Consumer Services,Diversified Commercial Services
NYCB,"New York Community Bancorp, Inc.",4658995915.0,Finance,Banks
NYMT,"New York Mortgage Trust, Inc.",758710971.5,Consumer Services,Real Estate Investment Trusts
NYMTM,"New York Mortgage Trust, Inc.",0.0,Consumer Services,Real Estate Investment Trusts
NYMTN,"New York Mortgage Trust, Inc.",82026000.0,Consumer Services,Real Estate Investment Trusts
NYMTO,"New York Mortgage Trust, Inc.",57240000.0,Consumer Services,Real Estate Investment Trusts
NYMTP,"New York Mortgage Trust, Inc.",45600000.0,Consumer Services,Real Estate Investment Trusts
NYMX,Nymox Pharmaceutical Corporation,180895513.2,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NYT,New York Times Company (The),5148066908.0,Consumer Services,Newspapers/Magazines
O,Realty Income Corporation,17468656260.0,Consumer Services,Real Estate Investment Trusts
OAC,Oaktree Acquisition Corp.,247789062.5,Finance,Business Services
OAS,Oasis Petroleum Inc.,84848714.34,Energy,Oil & Gas Production
OBAS,Optibase Ltd.,52788510.72,Finance,Real Estate
OBCI,"Ocean Bio-Chem, Inc.",53570755.35,Consumer Durables,Specialty Chemicals
OBLG,Oblong Inc.,5616000.0,Public Utilities,Telecommunications Equipment
OBLN,"Obalon Therapeutics, Inc.",6726520.71,Health Care,Medical/Dental Instruments
OBNK,"Origin Bancorp, Inc.",459874084.2,Finance,Major Banks
OBSV,ObsEva SA,93643386.9,Health Care,Major Pharmaceuticals
OC,Owens Corning Inc,4077547449.0,Capital Goods,Industrial Machinery/Components
OCC,Optical Cable Corporation,18714740.72,Basic Industries,Telecommunications Equipment
OCFC,OceanFirst Financial Corp.,886996774.9,Finance,Savings Institutions
OCFT,"OneConnect Financial Technology Co., Ltd.",3661393276.0,Technology,"Computer Software: Programming, Data Processing"
OCGN,"Ocugen, Inc.",22628848.04,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OCN,Ocwen Financial Corporation,54667438.04,Finance,Finance: Consumer Services
OCUL,"Ocular Therapeutix, Inc.",277080468.5,Health Care,Major Pharmaceuticals
OCX,OncoCyte Corporation,137436468.4,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
ODC,Oil-Dri Corporation Of America,259267989.8,Consumer Durables,Miscellaneous manufacturing industries
ODFL,"Old Dominion Freight Line, Inc.",15521855000.0,Transportation,Trucking Freight/Courier Services
ODP,"Office Depot, Inc.",986749541.5,Consumer Services,Other Specialty Stores
ODT,"Odonate Therapeutics, Inc.",885263157.4,Health Care,Major Pharmaceuticals
OEC,Orion Engineered Carbons S.A,450024150.5,Basic Industries,Major Chemicals
OESX,"Orion Energy Systems, Inc.",130141323.2,Consumer Durables,Building Products
OFC,Corporate Office Properties Trust,2842619990.0,Consumer Services,Real Estate Investment Trusts
OFED,Oconee Federal Financial Corp.,94357015.5,Finance,Savings Institutions
OFG,OFG Bancorp,583092662.0,Finance,Major Banks
OFG^A,OFG Bancorp,0.0,Finance,Major Banks
OFIX,Orthofix Medical Inc. ,613348257.6,Health Care,Medical/Dental Instruments
OFLX,"Omega Flex, Inc.",829046665.9,Capital Goods,Industrial Specialties
OGE,OGE Energy Corp,6055125288.0,Public Utilities,Electric Utilities: Central
OGEN,Oragenics Inc.,17813398.92,Health Care,Major Pharmaceuticals
OGI,Organigram Holdings Inc.,271733808.6,Health Care,Major Pharmaceuticals
OGS,"ONE Gas, Inc.",4439678476.0,Public Utilities,Oil/Gas Transmission
OHI,"Omega Healthcare Investors, Inc.",6829244975.0,Consumer Services,Real Estate Investment Trusts
OI,"O-I Glass, Inc.",975111089.8,Consumer Durables,Containers/Packaging
OII,"Oceaneering International, Inc.",317654604.8,Energy,Oilfield Services/Equipment
OIIM,O2Micro International Limited,44386744.36,Technology,Semiconductors
OIS,"Oil States International, Inc.",145764546.5,Energy,Metal Fabrications
OKE,"ONEOK, Inc.",11674910879.0,Public Utilities,Oil & Gas Production
OKTA,"Okta, Inc.",18735369167.0,Technology,Computer Software: Prepackaged Software
OLED,Universal Display Corporation,6609122288.0,Capital Goods,Electrical Products
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",3761852094.0,Consumer Services,Department/Specialty Retail Stores
OLN,Olin Corporation,2081705564.0,Basic Industries,Major Chemicals
OLP,"One Liberty Properties, Inc.",287971319.9,Consumer Services,Real Estate Investment Trusts
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,172926824.4,Transportation,Aerospace
OMC,Omnicom Group Inc.,11693505252.0,Technology,Advertising
OMCL,"Omnicell, Inc.",3089456936.0,Technology,Computer Manufacturing
OMER,Omeros Corporation,787059170.0,Health Care,Major Pharmaceuticals
OMEX,"Odyssey Marine Exploration, Inc.",36016434.2,Consumer Services,Marine Transportation
OMF,"OneMain Holdings, Inc.",2623068578.0,Finance,Finance: Consumer Services
OMI,"Owens & Minor, Inc.",450808150.7,Health Care,Medical Specialities
OMP,Oasis Midstream Partners LP,144036419.2,Energy,Oil & Gas Production
ON,ON Semiconductor Corporation,5470270210.0,Technology,Semiconductors
ONB,Old National Bancorp,2259663981.0,Finance,Major Banks
ONCS,OncoSec Medical Incorporated,35494400.76,Health Care,Major Pharmaceuticals
ONCT,"Oncternal Therapeutics, Inc. ",39852956.78,Health Care,Major Pharmaceuticals
ONCY,Oncolytics Biotech Inc.,51926735.0,Health Care,Major Pharmaceuticals
ONDK,"On Deck Capital, Inc.",71271550.88,Finance,Finance: Consumer Services
ONE,OneSmart International Education Group Limited,640740066.1,Consumer Services,Other Consumer Services
ONEM,"1Life Healthcare, Inc.",3186548819.0,Health Care,Medical/Nursing Services
ONEW,OneWater Marine Inc.,109563743.9,Consumer Services,Other Specialty Stores
ONTO,Onto Innovation Inc.,1638412591.0,Capital Goods,Industrial Machinery/Components
ONTX,"Onconova Therapeutics, Inc.",51682125.63,Health Care,Major Pharmaceuticals
ONTXW,"Onconova Therapeutics, Inc.",0.0,Health Care,Major Pharmaceuticals
ONVO,"Organovo Holdings, Inc.",44186474.83,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
OOMA,"Ooma, Inc.",255321819.6,Technology,EDP Services
OPBK,OP Bancorp,105131381.9,Finance,Major Banks
OPCH,"Option Care Health, Inc.",2171537019.0,Health Care,Medical/Nursing Services
OPES,Opes Acquisition Corp.,83528595.68,Finance,Business Services
OPESU,Opes Acquisition Corp.,0.0,Finance,Business Services
OPESW,Opes Acquisition Corp.,0.0,Finance,Business Services
OPGN,"OpGen, Inc.",33915974.8,Health Care,Medical Specialities
OPGNW,"OpGen, Inc.",0.0,Health Care,Medical Specialities
OPHC,"OptimumBank Holdings, Inc.",6746357.174,Finance,Major Banks
OPI,Office Properties Income Trust,1187188881.0,Finance,Real Estate
OPINI,Office Properties Income Trust,0.0,Finance,Real Estate
OPK,"Opko Health, Inc.",1326260478.0,Health Care,Major Pharmaceuticals
OPNT,"Opiant Pharmaceuticals, Inc.",43784686.35,Basic Industries,Precious Metals
OPOF,Old Point Financial Corporation,81506132.8,Finance,Major Banks
OPRA,Opera Limited,120512857.5,Technology,Computer Software: Prepackaged Software
OPRT,Oportun Financial Corporation,173361141.1,Finance,Finance: Consumer Services
OPRX,OptimizeRx Corporation,138745592.3,Miscellaneous,Business Services
OPTN,"OptiNose, Inc.",183624648.0,Health Care,Major Pharmaceuticals
OPTT,"Ocean Power Technologies, Inc.",3692944.5,Public Utilities,Electric Utilities: Central
OPY,"Oppenheimer Holdings, Inc.",247784442.5,Finance,Investment Bankers/Brokers/Service
OR,Osisko Gold Royalties Ltd.,1400313507.0,Basic Industries,Precious Metals
ORA,"Ormat Technologies, Inc.",3019542849.0,Public Utilities,Electric Utilities: Central
